	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
65401205	2105001	2	{}		100		我指了指琴里书城双马尾的粉色头发。	1	{}			{}	{}				65401206		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401206	2105001	2	{}		100	1	「和琴里的发色很像哦。」	1	{}			{}	{}				65401207		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401207	2105001	2	{}		100		琴里歪头摸了摸垂下的长发。	1	{}			{}	{}				65401208		1			id_pose_1		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401208	2105001	2	{}		100	五河琴里	「不像，笨蛋。今天是黑色的发带啦！」	1	{}			{}	{}				65401209		1			id_pose_13		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401209	2105001	2	{}		100	五河琴里	「草莓大福的外皮是白色的！」	1	{}			{}	{}				65401210		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401210	2105001	2	{}		100		琴里故意晃动她黑色的发带给我看。	1	{}			{}	{}				65401211		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401211	2105001	2	{}		100	1	「那个……外皮下面还有黑色的豆沙嘛。」	1	{}			{}	{}				65401212		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401212	2105001	2	{}		100	五河琴里	「这种油嘴滑舌的说辞是没有用的。」	1	{}			{}	{}				65401213		1			id_pose_13		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65401213	2105001	2	{}		100	五河琴里	「还是说……你觉得白色发带的妹妹才是你的妹妹？」	1	{}			{}	{}				65502101-65502201-65502301	5	1			id_pose_13		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65502101	2105001	2	{}		100		我的妹妹怎么样都很可爱。	1	{}			{}	{}				65502102	1	10504			id_pose_13		id_look_1			2	{}	1.5										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65502201	2105001	2	{}		100		只是习惯了白色发带而已。	1	{}			{}	{}				65502202	1	10504			id_pose_13		id_look_1			2	{}	1.5										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65502301	2105001	2	{}		100		黑色发带的琴里感觉怪怪的。	1	{}			{}	{}				65502202	1	10504			id_pose_13		id_look_1			2	{}	1.5										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65402102	2105001	2	{}		100	1	「琴里……」	1	{}			{}	{}				65402103		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402103	2105001	2	{}		100		我假装失落，低着头站在街道上。	1	{}			{}	{}				65402104		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402104	2105001	2	{}		100	五河琴里	「怎么了？」	1	{}			{}	{}				65402105		1			id_pose_5		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402105	2105001	2	{}		100	1	「以前和琴里一起逛街，琴里都会挽着我。」	1	{}			{}	{}				65402106		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402106	2105001	2	{}		100	1	「今天为什么不了？……哥哥做错什么事了吗？」	1	{}			{}	{}				65402107		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402107	2105001	2	{}		100	五河琴里	「哎？」	1	{}			{}	{}				65402108		1			id_pose_5		id_look_3			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402108	2105001	2	{}		100		琴里停下步伐回头看我。	1	{}			{}	{}				65402109		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402109	2105001	2	{}		100	五河琴里	「没有啦……就是……算了……」	1	{}			{}	{}				65402110		1			id_pose_2		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402110	2105001	2	{}		100	五河琴里	「一定要牵着走吗？%s还是小孩子么？」	1	{}			{}	{}				65402111		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402111	2105001	2	{}		100	1	「以前都是这样的啊！」	1	{}			{}	{}				65402112		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402112	2105001	2	{}		100		琴里望望天又看看我，最后无奈地把手递过来。	1	{}			{}	{}				65402113	2	10504								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402113	2105001	2	{}		100	五河琴里	「真是烦死人了。」	1	{}			{}	{}				65402114	2	10504			id_pose_2		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402114	2105001	2	{}		100	村雨令音	「%s，趁现在！」	1	{}			{}	{}				65503101-65503201-65503301	5	1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65503101	2105001	2	{}		100		用力把琴里拉在怀里。	1	{}			{}	{}				65503102	1	10504			id_pose_2		id_look_9			2	{}	1.5										{}											{}							scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65503201	2105001	2	{}		100		温柔地感谢琴里牵手。	1	{}			{}	{}				65503202	1	10504			id_pose_2		id_look_9			2	{}	1.5										{}											{}							scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65503301	2105001	2	{}		100		小心翼翼捏捏琴里的手。	1	{}			{}	{}				65503302	1	10504			id_pose_2		id_look_9			2	{}	1.5										{}											{}							scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65402202	2105001	2	{}		100		我索性坐在地面耍赖。	1	{}			{}	{}				65402203		1			id_pose_5		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402203	2105001	2	{}		100	1	「令音小姐，这样真的有用吗？」	1	{}			{}	{}				65402204		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402204	2105001	2	{}		100	村雨令音	「这是系统推荐的最优选择。」	1	{}			{}	{}				65402205		1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65402205	2105001	2	{}		100	五河琴里	「快给我站起来！你这个笨蛋！」	1	{}			{}	{}				65402206		1			id_pose_13		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402206	2105001	2	{}		100	五河琴里	「如果你要坐着，就在这里呆着好了。」	1	{}			{}	{}				65402207		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402207	2105001	2	{}		100	五河琴里	「面包店也别去了。」	1	{}			{}	{}				65402208		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402208	2105001	2	{}		100	1	「啊啊……琴里就不能帮我一下吗？」	1	{}			{}	{}				65402209		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402209	2105001	2	{}		100		我看见琴里的嘴角轻微抽搐了一下。	1	{}			{}	{}				65402210		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402210	2105001	2	{}		100	五河琴里	「快点起来，你这个没用的软体生物！」	1	{}			{}	{}				65402211		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402211	2105001	2	{}		100	1	「妹妹就不能照顾一下突然摔倒的哥哥吗？」	1	{}			{}	{}				65402212		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402212	2105001	2	{}		100	五河琴里	「你这个没用的白痴！走在平地上都能摔倒！」	1	{}			{}	{}				65402112		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402302	2105001	2	{}		100	五河琴里	「真是敢啊，%s。」	1	{}			{}	{}				65402303		1			id_pose_13		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402303	2105001	2	{}		100	五河琴里	「谁给你的勇气，竟然敢命令我！」	1	{}			{}	{}				65402304		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402304	2105001	2	{}		100	1	「我可是哥哥哦。」	1	{}			{}	{}				65402305		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402305	2105001	2	{}		100	1	「哥哥有要求妹妹牵手的权利吧。」	1	{}			{}	{}				65402306		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402306	2105001	2	{}		100	1	「我也是为了妹妹的安全着想。」	1	{}			{}	{}				65402307		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402307	2105001	2	{}		100	五河琴里	「哼，这可是大街上，有什么不安全的吗？」	1	{}			{}	{}				65402308		1			id_pose_2		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402308	2105001	2	{}		100	1	「万一飞来一条巨龙把我的妹妹抢走了怎么办？」	1	{}			{}	{}				65402309		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402309	2105001	2	{}		100		刚刚还是一脸严肃的琴里突然被我逗笑了。	1	{}			{}	{}				65402310		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402310	2105001	2	{}		100	五河琴里	「白痴！这种骗人的故事小孩子也不会相信吧。」	1	{}			{}	{}				65402311		1			id_pose_13		id_look_10			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402311	2105001	2	{}		100	1	「总而言之快把手给我啦。」	1	{}			{}	{}				65402312		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65402312	2105001	2	{}		100		琴里闭上眼睛，叹了一口气，把手伸给了我。	1	{}			{}	{}				65402113		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403102	2105001	2	{}		100	1	「琴里竟然不相信我。」	1	{}			{}	{}				65403103		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403103	2105001	2	{}		100	1	「哥哥这么正直的人，怎么能和神无月相比呢？」	1	{}			{}	{}				65403104		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403104	2105001	2	{}		100	五河琴里	「你们都是一样的蠢货。」	1	{}			{}	{}				65403105		1			id_pose_14		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403105	2105001	2	{}		100		琴里往嘴里送了一只棒棒糖。	1	{}			{}	{}				65403106		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403106	2105001	2	{}		100	五河琴里	「你竟然敢在战斗的时候违抗我的命令。」	1	{}			{}	{}				65403107		1			id_pose_14		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403107	2105001	2	{}		100	五河琴里	「也不见得比神无月聪明多少。」	1	{}			{}	{}				65403108		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403108	2105001	2	{}		100	1	「上次那都是因为……」	1	{}			{}	{}				65403109		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403109	2105001	2	{}		100		我正想解释，耳机里想起了令音小姐的提醒。	1	{}			{}	{}				65403110		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403110	2105001	2	{}		100	村雨令音	「%s，现在不合适反驳司令。」	1	{}			{}	{}				65403111		1								2	{}	1.5										{}											{}				effect/dianhua3/dianhua3	dianhua					1		{}																	{}	{}					{}	{}		{}		
65403111	2105001	2	{}		100	村雨令音	「建议先岔开话题。」	1	{}			{}	{}				65403112		1								2	{}	1.5										{}											{}				1	1					1		{}																	{}	{}					{}	{}		{}		
65403112	2105001	2	{}		100	1	「呃……那个，要不然我们先去面包店吧？」	1	{}			{}	{}				65403113		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403113	2105001	2	{}		100	五河琴里	「既然决定了就快走，不要磨蹭。」	1	{}			{}	{}				65403114		1			id_pose_1		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403114	2105001	2	{}		100		琴里生气地扭过头。	1	{}			{}	{}				1065403115		1			id_pose_1		id_look_9			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
1065403115	2105001		{}					1	{}			{}	{}				65403115											{}											{}											{}							scene/bg/bg_mianbaodian.png	2			-1	{}																	{}	{}					{}	{}		{}		
65403115	2105001	2	{}		100		不一会儿，我们来到了面包店。琴里进入店内后，径直走向旁边的椅子坐下。	1	{}			{}	{}				65403116		10504			id_pose_7		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403116	2105001	2	{}		100		聊些什么好呢？	1	{}			{}	{}				65504101-65504201	5	1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65504101	2105001	2	{}		100		「琴里有什么喜欢吃的？」	1	{}			{}	{}				65504102	1	10504			id_pose_7		id_look_1			2	{}	1.5										{}											{}							scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65504201	2105001	2	{}		100		「琴里最近的工作很忙吗？」	1	{}			{}	{}				65604202	1	10504			id_pose_7		id_look_1			2	{}	1.5										{}											{}							scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_002.mp3																{}	{}					{}	{}		{}		
65403202	2105001	2	{}		100	五河琴里	「真是奇怪的回答……感觉你今天怪怪的。」	1	{}			{}	{}				65403203	2	1			id_pose_13		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403203	2105001	2	{}		100	1	「可能是和琴里出来玩很开心吧。走吧，我们去面包店吧。」	1	{}			{}	{}				1065403204		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
1065403204	2105001		{}					1	{}			{}	{}				65403204											{}											{}											{}							scene/bg/bg_mianbaodian.png	2			-1	{}																	{}	{}					{}	{}		{}		
65403204	2105001	2	{}		100		很快，我们来到了面包店。	1	{}			{}	{}				65403205		10504			id_pose_7		id_look_2			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403205	2105001	2	{}		100	五河琴里	「真是的，又不是没有来过这里。」	1	{}			{}	{}				65403206		1			id_pose_7		id_look_5			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403206	2105001	2	{}		100	1	「这次不一样啦！」	1	{}			{}	{}				65403207		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403207	2105001	2	{}		100	1	「以前都是白色发带的妹妹……今天很特别啊。」	1	{}			{}	{}				65403208		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403208	2105001	2	{}		100	五河琴里	「什么啊？有什么不满吗？」	1	{}			{}	{}				65403209		1			id_pose_3		id_look_1			2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
65403209	2105001	2	{}		100	1	「没有！完全没有！格外地有些兴奋呢。」	1	{}			{}	{}				65403210		1								2	{}	1.5										{}											{}										1		{}																	{}	{}					{}	{}		{}		
