	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型	特殊选项	插入图片	插入图片1	插入图片2	插入图片3	快进停止	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效路径	特效动画	循环特效路径	循环特效动画	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	自动下一句	是否回忆	是否旁白	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
28301314	2104001	2	{}		100	时崎狂三	「 %s 同学满意了吗？」	1	{}			{}	{}					28301315		1			id_pose_8		id_look_3	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_07.mp3								1					{}	{}					{}	{}		{}		
28301315	2104001	2	{}		100	1	「我只是问问……没有满意不满意。」	1	{}			{}	{}					28301316		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28301316	2104001	2	{}		100	时崎狂三	「真的是这样吗？」	1	{}			{}	{}					28403101-28403201	5	1			id_pose_11		id_look_8	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28401101	2104001	2	{}		100		「想知道狂三喜欢吃的东西是什么味道。」	1	{}			{}	{}					28401102	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									10	1					{}	{}					{}	{}		{}		
28401201	2104001	2	{}		100		「喜欢，只要是狂三喜欢的，我都会喜欢哦。」	1	{}			{}	{}					28401202	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28401301	2104001	2	{}		100		「不喜欢，既然是狂三喜欢的，那便迁就你好了」	1	{}			{}	{}					28401102	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									-10	1					{}	{}					{}	{}		{}		
28401102	2104001	2	{}		100	时崎狂三	「不必勉强也可以哦。」	1	{}			{}	{}					28401103	2	1			id_pose_4		id_look_5			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401103	2104001	2	{}		100	1	「不会不会……我们先坐下来吧。」	1	{}			{}	{}					28401104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401104	2104001	2	{}		100		我和狂三坐在靠窗的位置，带着黑眼圈的店员送来了一些“试吃”。	1	{}			{}	{}					28401105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401105	2104001	2	{}		100		我选了一个草莓奶酥递给她	1	{}			{}	{}					28401106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401106	2104001	2	{}		100	1	「狂三试试这个好不好吃。」	1	{}			{}	{}					28401107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401107	2104001	2	{}		100		没想到……狂三俯身含住了我递上的蛋糕，并且舔了舔我手上残留的奶霜。	1	{}			{}	{}					28401108		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401108	2104001	2	{}		100		我感觉我的大脑已经不能指挥我的手指了。	1	{}			{}	{}					28401109		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401109	2104001	2	{}		100	五河琴里	「可恶!又被她抢先了！」	1	{}			{}	{}					28401110		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28401110	2104001	2	{}		100	时崎狂三	「谢谢款待，非常好吃，不愧是 %s 同学喜欢的面包店啊。」	1	{}			{}	{}					28401111		1			id_pose_8		id_look_3	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}			sound/role/kuangsan/KURUMI_S_15.mp3								1					{}	{}					{}	{}		{}		
28401111	2104001	2	{}		100	1	「啊？啊啊啊……是是是……挺好吃的。」	1	{}			{}	{}					28401112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401112	2104001	2	{}		100		狂三低头笑了笑，用纸巾擦拭嘴角。	1	{}			{}	{}					28401113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401113	2104001	2	{}		100		我如同机械木偶一般，慢慢把手缩回来。	1	{}			{}	{}					28401114		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401114	2104001	2	{}		100	五河琴里	「打起精神来，别被她抢占先机了。」	1	{}			{}	{}					28401115		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28401115	2104001	2	{}		100	时崎狂三	「这个很好吃， %s 同学也试一下吧。」	1	{}			{}	{}					28401116		1			id_pose_7		id_look_2	103_eff	id_idea	2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}			sound/role/kuangsan/KURUMI_S_09.mp3								1					{}	{}					{}	{}		{}		
28401116	2104001	2	{}		100		狂三指了指桌上试吃的草莓奶酥。	1	{}			{}	{}					28501101-28501201	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401202	2104001	2	{}		100	时崎狂三	「真的吗？」	1	{}			{}	{}					28401203		1			id_pose_6		id_look_12	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28401203	2104001	2	{}		100	1	「嗯，我会试着去适应狂三的品味的！」	1	{}			{}	{}					28401204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401204	2104001	2	{}		100		狂三捂着嘴偷笑。	1	{}			{}	{}					28401205		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401205	2104001	2	{}		100	时崎狂三	「没关系， %s 同学喜欢的，我也会喜欢啊。」	1	{}			{}	{}					28401206		1			id_pose_3		id_look_4	103_eff	id_sun	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_08.mp3								1					{}	{}					{}	{}		{}		
28401206	2104001	2	{}		100	五河琴里	「这个[精灵]，融入社会的程度真的很高哎。」	1	{}			{}	{}					28401207		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28401207	2104001	2	{}		100	1	「是啊，狂三太厉害了。」	1	{}			{}	{}					28401208		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28401208	2104001	2	{}		100	五河琴里	「振作起来！我们还没输！」	1	{}			{}	{}					28401209		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28401209	2104001	2	{}		100	1	「我们先到那边坐坐吧。」	1	{}			{}	{}					28401210		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28401210	2104001	2	{}		100	时崎狂三	「嗯，可以哦。」	1	{}			{}	{}					28401211		1			id_pose_7		id_look_3			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401211	2104001	2	{}		100		我和狂三找了一个靠窗的位置坐下。	1	{}			{}	{}					28401212		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401212	2104001	2	{}		100		令音很快端来了两块黑森林蛋糕。	1	{}			{}	{}					28401213		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401213	2104001	2	{}		100	1	「狂三，试试吧。」	1	{}			{}	{}					28401214		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401214	2104001	2	{}		100		狂三用叉子取了一小块，优雅放入嘴中。	1	{}			{}	{}					28401215		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401215	2104001	2	{}		100	1	「好吃吗？」	1	{}			{}	{}					28401216		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401216	2104001	2	{}		100	时崎狂三	「感觉还不错，不过稍微差了一点点。」	1	{}			{}	{}					28401217		1			id_pose_6		id_look_5	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_17.mp3								1					{}	{}					{}	{}		{}		
28401217	2104001	2	{}		100	1	「哎？不够好吗？」	1	{}			{}	{}					28401218		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28401218	2104001	2	{}		100	时崎狂三	「嗯， %s 同学，想尝尝我做的蛋糕吗？」	1	{}			{}	{}					28502101-28502201	5	1			id_pose_10		id_look_8	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28402101	2104001	2	{}		100		「马上带狂三去吃最好吃的面包。」	1	{}			{}	{}					28402102	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28402201	2104001	2	{}		100		「保证以后对狂三言听计从。」	1	{}			{}	{}					28402102	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28402301	2104001	2	{}		100		「狂三想要怎么样“补偿”都可以。」	1	{}			{}	{}					28402102	1	10404			id_pose_7		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_001.mp3									10	1					{}	{}					{}	{}		{}		
28402102	2104001	2	{}		100		狂三低头笑了笑，又挽上了我的手。	1	{}			{}	{}					28402103	2	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28402103	2104001	2	{}		100	时崎狂三	「 %s 同学可要说到做到哦。」	1	{}			{}	{}					28402104		1			id_pose_8		id_look_3	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_09.mp3								1					{}	{}					{}	{}		{}		
28402104	2104001	2	{}		100	1	「嗯，我们先去面包店吧。」	1	{}			{}	{}					1028402105		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
1028402105	2104001		{}					1	{}			{}	{}					28402105											{}											{}											{}										scene/bg/bg_mianbaodian.png	2		1	-1	{}																{}	{}					{}	{}		{}		
28402105	2104001	2	{}		100		我带着狂三走进面包店，坐在了靠窗的位置。	1	{}			{}	{}					28402106		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28402106	2104001	2	{}		100	1	「狂三有喜欢吃的面包或者蛋糕吗？」	1	{}			{}	{}					28402107		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28402107	2104001	2	{}		100	时崎狂三	「什么都可以哦，我对这家店不了解。 %s 同学推荐一个吧。」	1	{}			{}	{}					28402108		1			id_pose_10		id_look_8	103_eff	id_idea	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28402108	2104001	2	{}		100	1	「哎？……好的。」	1	{}			{}	{}					28402109		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28402109	2104001	2	{}		100		我拿起菜单认真看，不知道狂三喜欢什么样的蛋糕。	1	{}			{}	{}					28503101-28503201-28503301	5	1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403101	2104001	2	{}		100		「我想了解狂三的过去。」	1	{}			{}	{}					28403102	1	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_001.mp3									-5	1					{}	{}					{}	{}		{}		
28403201	2104001	2	{}		100		「我想知道怎么和狂三相处。」	1	{}			{}	{}					28403202	1	10404			id_pose_10		id_look_4			2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_meishijie.png			1	-1	{}	sound/bgm/date_001.mp3									5	1					{}	{}					{}	{}		{}		
28403102	2104001	2	{}		100	时崎狂三	「我的过去吗？」	1	{}			{}	{}					28403103		1			id_pose_5		id_look_10	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_20.mp3								1					{}	{}					{}	{}		{}		
28403103	2104001	2	{}		100		我点点头，表表示确认。	1	{}			{}	{}					28403104		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403104	2104001	2	{}		100	时崎狂三	「那我要听 %s 同学的过去哦，作为交换。」	1	{}			{}	{}					28403105		1			id_pose_11		id_look_8	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403105	2104001	2	{}		100	五河琴里	「真是个狡猾的[精灵]。」	1	{}			{}	{}					28403106		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28403106	2104001	2	{}		100	1	「要答应吗？」	1	{}			{}	{}					28403107		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28403107	2104001	2	{}		100	五河琴里	「先答应下来吧。」	1	{}			{}	{}					28403108		1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28403108	2104001	2	{}		100	1	「嗯，好。作为交换，我也会告诉狂三我的过去。」	1	{}			{}	{}					28403109		1								2	{}	1.2										{}	1.2										{}	1.2			1	1								1		{}											1					{}	{}					{}	{}		{}		
28403109	2104001	2	{}		100	时崎狂三	「是这家面包店吗？我们坐下聊吧。」	1	{}			{}	{}					28403110		1			id_pose_12		id_look_4			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403110	2104001	2	{}		100		转眼间我们已经走到了面包店门口。	1	{}			{}	{}					28403111	2	1								2	{}	1.2										{}	1.2										{}	1.2									scene/bg/bg_mianbaodian.png			1	-1	{}											1					{}	{}					{}	{}		{}		
28403111	2104001	2	{}		100		我拉开店门，和狂三找了一个靠窗的位置坐下来。	1	{}			{}	{}					28403112		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403112	2104001	2	{}		100	1	「狂三有什么想吃的吗？」	1	{}			{}	{}					28403113		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403113	2104001	2	{}		100	时崎狂三	「对这家店不是很了解， %s 同学来决定吧。」	1	{}			{}	{}					28403114		1			id_pose_2		id_look_1	103_eff	id_idea	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_01.mp3								1					{}	{}					{}	{}		{}		
28403114	2104001	2	{}		100	1	「那就这家店的乳酪面包好了，非常有名。」	1	{}			{}	{}					28403115		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403115	2104001	2	{}		100	时崎狂三	「可以哦。」	1	{}			{}	{}					28403116		1			id_pose_1		id_look_5	103_eff	id_heart	2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403116	2104001	2	{}		100		向店员点餐后我，我回到了座位。	1	{}			{}	{}					28403117		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403117	2104001	2	{}		100	时崎狂三	「 %s 同学，想从什么地方开始问呢？」	1	{}			{}	{}					28403118		1			id_pose_6		id_look_12			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403118	2104001	2	{}		100	五河琴里	「稍等，选项出来了。」	1	{}			{}	{}					28504101-28504201	5	1								2	{}	1.2										{}	1.2										{}	1.2			effect/dianhua/dianhua	dianhua								1		{}											1					{}	{}					{}	{}		{}		
28403202	2104001	2	{}		100	时崎狂三	「和我相处吗？」	1	{}			{}	{}					28403203		1			id_pose_11		id_look_11	103_eff	id_surprise	2	{}	1.2										{}	1.2										{}	1.2												1		{}			sound/role/kuangsan/KURUMI_S_12.mp3								1					{}	{}					{}	{}		{}		
28403203	2104001	2	{}		100	1	「是。」	1	{}			{}	{}					28403204		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403204	2104001	2	{}		100	时崎狂三	「 %s 同学不用太紧张。」	1	{}			{}	{}					28403205		1			id_pose_6		id_look_12			2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
28403205	2104001	2	{}		100	1	「我知道狂三同学非常善解人意，但我想多了解你一些。」	1	{}			{}	{}					28403206		1								2	{}	1.2										{}	1.2										{}	1.2												1		{}											1					{}	{}					{}	{}		{}		
