id	任务描述	任务描述2	任务类型（1主线任务 2日常任务 3成就 4活动任务 5活跃度奖励 6七日签到 7次日奖励 8 十香活动任务）	日常任务开放等级	重置类型（1.不会重置2.每天重置）	内容类型（1.指定副本关卡 2.其他）	客户端排序	任务名称	任务名称2	icon	icon底板颜色	icon气泡颜色	颜色备注	任务类型标签（主线使用）	接取条件id（关联事件表）	接取参数	完成条件id（关联事件表）	完成参数	需要进度	完成奖励	任务描述3	跳转界面	完成结果（1.被后置任务替换。2.保留此任务，出现后置任务）	继承进度的任务id	是否开启	有效时间(单位为天，-1为永久生效）
307008	1320403	累计获得金币2500000	3		1	2	65	1310403	亿万富翁	ui/task/icon_4.png					10001	{"pre_task_id":307007}	2003	{"itemId":500001}	2500000	{500002:80}			2	307007	1	-1
307009	1320404	累计获得金币5000000	3		1	2	66	1310404	天宫市最富	ui/task/icon_4.png					10001	{"pre_task_id":307008}	2003	{"itemId":500001}	5000000	{500002:90}			2	307008	1	-1
307010	1320405	累计获得金币10000000	3		1	2	67	1310405	世界首富	ui/task/icon_4.png					10001	{"pre_task_id":307009}	2003	{"itemId":500001}	10000000	{500002:100}			2	307009	1	-1
308001	1320406	总星星数达到30	3		1	2	68	1310406	摘下星星送给你1	ui/task/icon_1.png					10001	{"plvl":1}	9002		30	{520006:1}		1	2		1	-1
308002	1320407	总星星数达到60	3		1	2	69	1310407	摘下星星送给你2	ui/task/icon_1.png					10001	{"pre_task_id":308001}	9002		60	{520006:1}		1	2		1	-1
308003	1320408	总星星数达到90	3		1	2	70	1310408	摘下星星送给你3	ui/task/icon_1.png					10001	{"pre_task_id":308002}	9002		90	{520006:1}		1	2		1	-1
308004	1320409	总星星数达到120	3		1	2	71	1310409	摘下星星送给你4	ui/task/icon_1.png					10001	{"pre_task_id":308003}	9002		120	{520006:1}		1	2		1	-1
308005	1320410	总星星数达到160	3		1	2	72	1310410	摘下星星送给你5	ui/task/icon_1.png					10001	{"pre_task_id":308004}	9002		160	{520006:2}		1	2		1	-1
308006	1320411	总星星数达到200	3		1	2	73	1310411	日月星辰在你眼中1	ui/task/icon_1.png					10001	{"pre_task_id":308005}	9002		200	{520006:2}		1	2		1	-1
308007	1320412	总星星数达到240	3		1	2	74	1310412	日月星辰在你眼中2	ui/task/icon_1.png					10001	{"pre_task_id":308006}	9002		240	{520006:2}		1	2		1	-1
308008	1320413	总星星数达到280	3		1	2	75	1310413	日月星辰在你眼中3	ui/task/icon_1.png					10001	{"pre_task_id":308007}	9002		280	{520006:2}		1	2		1	-1
308009	1320414	总星星数达到320	3		1	2	76	1310414	日月星辰在你眼中4	ui/task/icon_1.png					10001	{"pre_task_id":308008}	9002		320	{520006:3}		1	2		1	-1
308010	1320415	总星星数达到360	3		1	2	77	1310415	日月星辰在你眼中5	ui/task/icon_1.png					10001	{"pre_task_id":308009}	9002		360	{520006:3}		1	2		1	-1
308011	1320416	总星星数达到400	3		1	2	78	1310416	满天星斗闪耀	ui/task/icon_1.png					10001	{"pre_task_id":308010}	9002		400	{520006:3}		1	2		1	-1
308012	1320417	总星星数达到450	3		1	2	79	1310417	满天星斗闪耀2	ui/task/icon_1.png					10001	{"pre_task_id":308011}	9002		450	{520006:3}		1	2		1	-1
308013	1320418	总星星数达到500	3		1	2	80	1310418	满天星斗闪耀3	ui/task/icon_1.png					10001	{"pre_task_id":308012}	9002		500	{520006:4}		1	2		1	-1
308014	1320419	总星星数达到550	3		1	2	81	1310419	满天星斗闪耀4	ui/task/icon_1.png					10001	{"pre_task_id":308013}	9002		550	{520006:4}		1	2		1	-1
308015	1320420	总星星数达到600	3		1	2	82	1310420	满天星斗闪耀5	ui/task/icon_1.png					10001	{"pre_task_id":308014}	9002		600	{520006:4}		1	2		1	-1
308016	1320421	总星星数达到650	3		1	2	83	1310421	星辰大海1	ui/task/icon_1.png					10001	{"pre_task_id":308015}	9002		650	{520006:4}		1	2		1	-1
308017	1320422	总星星数达到700	3		1	2	84	1310422	星辰大海2	ui/task/icon_1.png					10001	{"pre_task_id":308016}	9002		700	{520006:5}		1	2		1	-1
308018	1320423	总星星数达到750	3		1	2	85	1310423	星辰大海3	ui/task/icon_1.png					10001	{"pre_task_id":308017}	9002		750	{520006:5}		1	2		1	-1
308019	1320424	总星星数达到800	3		1	2	86	1310424	星辰大海4	ui/task/icon_1.png					10001	{"pre_task_id":308018}	9002		800	{520006:5}		1	2		1	-1
308020	1320425	总星星数达到850	3		1	2	87	1310425	星辰大海5	ui/task/icon_1.png					10001	{"pre_task_id":308019}	9002		850	{520006:5}		1	2		1	-1
309001	1320426	祈愿次数达到5	3		1	2	88	1310426	祈求者1	ui/task/icon_4.png					10001	{"plvl":5}	17001		5	{500002:20}		11	2		1	-1
309002	1320427	祈愿次数达到10	3		1	2	89	1310427	祈求者2	ui/task/icon_4.png					10001	{"pre_task_id":309001}	17001		10	{500002:40}		11	2	309001	1	-1
309003	1320428	祈愿次数达到20	3		1	2	90	1310428	祈求者3	ui/task/icon_4.png					10001	{"pre_task_id":309002}	17001		20	{500002:60}		11	2	309002	1	-1
309004	1320429	祈愿次数达到50	3		1	2	91	1310429	祈求者4	ui/task/icon_4.png					10001	{"pre_task_id":309003}	17001		50	{500002:80}		11	2	309003	1	-1
309005	1320430	祈愿次数达到80	3		1	2	92	1310430	祈求者5	ui/task/icon_4.png					10001	{"pre_task_id":309004}	17001		80	{500002:100}		11	2	309004	1	-1
309006	1320431	祈愿次数达到120	3		1	2	93	1310431	祈求者6	ui/task/icon_4.png					10001	{"pre_task_id":309005}	17001		120	{500002:120}		11	2	309005	1	-1
309007	1320432	祈愿次数达到160	3		1	2	94	1310432	祈求者7	ui/task/icon_4.png					10001	{"pre_task_id":309006}	17001		160	{500002:140}		11	2	309006	1	-1
309008	1320433	祈愿次数达到200	3		1	2	95	1310433	祈求者8	ui/task/icon_4.png					10001	{"pre_task_id":309007}	17001		200	{500002:160}		11	2	309007	1	-1
309009	1320434	祈愿次数达到300	3		1	2	96	1310434	祈求者9	ui/task/icon_4.png					10001	{"pre_task_id":309008}	17001		300	{500002:180}		11	2	309008	1	-1
309010	1320435	祈愿次数达到500	3		1	2	97	1310435	祈求者10	ui/task/icon_4.png					10001	{"pre_task_id":309009}	17001		500	{500002:200}		11	2	309009	1	-1
310001	1320436	单次战斗中连击数达到30	3		1	2	98	1310436	手速界新星1	ui/task/icon_1.png					10001	{"plvl":1}	9004		30	{500002:10}		1	2		1	-1
310002	1320437	单次战斗中连击数达到50	3		1	2	99	1310437	手速界新星2	ui/task/icon_1.png					10001	{"pre_task_id":310001}	9004		50	{500002:20}		1	2	310001	1	-1
310003	1320438	单次战斗中连击数达到80	3		1	2	100	1310438	手速界新星3	ui/task/icon_1.png					10001	{"pre_task_id":310002}	9004		80	{500002:30}		1	2	310002	1	-1
310004	1320439	单次战斗中连击数达到100	3		1	2	101	1310439	动次打次1	ui/task/icon_1.png					10001	{"pre_task_id":310003}	9004		100	{500002:40}		1	2	310003	1	-1
310005	1320440	单次战斗中连击数达到150	3		1	2	102	1310440	动次打次2	ui/task/icon_1.png					10001	{"pre_task_id":310004}	9004		150	{500002:50}		1	2	310004	1	-1
310006	1320441	单次战斗中连击数达到200	3		1	2	103	1310441	动次打次3	ui/task/icon_1.png					10001	{"pre_task_id":310005}	9004		200	{500002:60}		1	2	310005	1	-1
310007	1320442	单次战斗中连击数达到250	3		1	2	104	1310442	突突大佬1	ui/task/icon_1.png					10001	{"pre_task_id":310006}	9004		250	{500002:70}		1	2	310006	1	-1
310008	1320443	单次战斗中连击数达到300	3		1	2	105	1310443	突突大佬2	ui/task/icon_1.png					10001	{"pre_task_id":310007}	9004		300	{500002:80}		1	2	310007	1	-1
310009	1320444	单次战斗中连击数达到400	3		1	2	106	1310444	突突大佬3	ui/task/icon_1.png					10001	{"pre_task_id":310008}	9004		400	{500002:90}		1	2	310008	1	-1
310010	1320445	单次战斗中连击数达到500	3		1	2	107	1310445	突突大佬4	ui/task/icon_1.png					10001	{"pre_task_id":310009}	9004		500	{500002:100}		1	2	310009	1	-1
311001	1320446	完成任意约会5次	3		1	2	108	1310446	约会菜鸟1	ui/task/icon_3.png					10001	{"plvl":1}	12003		5	{500002:20}		9	2		1	-1
311002	1320447	完成任意约会10次	3		1	2	109	1310447	约会菜鸟2	ui/task/icon_3.png					10001	{"pre_task_id":311001}	12003		10	{500002:40}		9	2	311001	1	-1
311003	1320448	完成任意约会20次	3		1	2	110	1310448	约会菜鸟3	ui/task/icon_3.png					10001	{"pre_task_id":311002}	12003		20	{500002:60}		9	2	311002	1	-1
311004	1320449	完成任意约会50次	3		1	2	111	1310449	打赏后宫1	ui/task/icon_3.png					10001	{"pre_task_id":311003}	12003		50	{500002:80}		9	2	311003	1	-1
311005	1320450	完成任意约会80次	3		1	2	112	1310450	打赏后宫2	ui/task/icon_3.png					10001	{"pre_task_id":311004}	12003		80	{500002:100}		9	2	311004	1	-1
311006	1320451	完成任意约会120次	3		1	2	113	1310451	打赏后宫3	ui/task/icon_3.png					10001	{"pre_task_id":311005}	12003		120	{500002:120}		9	2	311005	1	-1
311007	1320452	完成任意约会160次	3		1	2	114	1310452	情圣1	ui/task/icon_3.png					10001	{"pre_task_id":311006}	12003		160	{500002:140}		9	2	311006	1	-1
311008	1320453	完成任意约会200次	3		1	2	115	1310453	情圣2	ui/task/icon_3.png					10001	{"pre_task_id":311007}	12003		200	{500002:160}		9	2	311007	1	-1
311009	1320454	完成任意约会300次	3		1	2	116	1310454	情圣3	ui/task/icon_3.png					10001	{"pre_task_id":311008}	12003		300	{500002:180}		9	2	311008	1	-1
311010	1320455	完成任意约会500次	3		1	2	117	1310455	情圣4	ui/task/icon_3.png					10001	{"pre_task_id":311009}	12003		500	{500002:200}		9	2	311009	1	-1
312001	1320456	任意精灵的好感度达到100	3		1	2	118	1310456	人生赢家1	ui/task/icon_3.png					10001	{"plvl":1}	12001		100	{570032:1}		9	2		1	-1
312002	1320457	任意精灵的好感度达到500	3		1	2	119	1310457	人生赢家2	ui/task/icon_3.png					10001	{"pre_task_id":312001}	12001		500	{570032:2}		9	2		1	-1
312003	1320458	任意精灵的好感度达到2000	3		1	2	120	1310458	人生赢家3	ui/task/icon_3.png					10001	{"pre_task_id":312002}	12001		2000	{570032:3}		9	2		1	-1
312004	1320459	任意精灵的好感度达到10000	3		1	2	121	1310459	人生赢家4	ui/task/icon_3.png					10001	{"pre_task_id":312003}	12001		10000	{570032:4}		9	2		1	-1
313001	1320460	2个精灵好感达到100（友善）	3		1	2	122	1310460	恋爱初体验1	ui/task/icon_3.png					10001	{"plvl":1}	12002	{"limit":100}	2	{570032:1}		9	2		1	-1
313002	1320461	3个精灵好感达到100（友善）	3		1	2	123	1310461	恋爱初体验2	ui/task/icon_3.png					10001	{"pre_task_id":313001}	12002	{"limit":100}	3	{570032:2}		9	2		1	-1
313003	1320462	4个精灵好感达到100（友善）	3		1	2	124	1310462	恋爱初体验3	ui/task/icon_3.png					10001	{"pre_task_id":313002}	12002	{"limit":100}	4	{570032:3}		9	2		1	-1
313004	1320463	5个精灵好感达到100（友善）	3		1	2	125	1310463	恋爱初体验4	ui/task/icon_3.png					10001	{"pre_task_id":313003}	12002	{"limit":100}	5	{570032:4}		9	2		1	-1
314001	1320464	2个精灵好感达到500（信赖）	3		1	2	126	1310464	渐入佳境1	ui/task/icon_3.png					10001	{"pre_task_id":313004}	12002	{"limit":500}	2	{570032:1}		9	2		1	-1
314002	1320465	3个精灵好感达到500（信赖）	3		1	2	127	1310465	渐入佳境2	ui/task/icon_3.png					10001	{"pre_task_id":314001}	12002	{"limit":500}	3	{570032:2}		9	2		1	-1
314003	1320466	4个精灵好感达到500（信赖）	3		1	2	128	1310466	渐入佳境3	ui/task/icon_3.png					10001	{"pre_task_id":314002}	12002	{"limit":500}	4	{570032:3}		9	2		1	-1
314004	1320467	5个精灵好感达到500（信赖）	3		1	2	129	1310467	渐入佳境4	ui/task/icon_3.png					10001	{"pre_task_id":314003}	12002	{"limit":500}	5	{570032:4}		9	2		1	-1
315001	1320468	2个精灵好感达到2000（暧昧）	3		1	2	130	1310468	中央空调1	ui/task/icon_3.png					10001	{"pre_task_id":314004}	12002	{"limit":2000}	2	{570032:1}		9	2		1	-1
315002	1320469	3个精灵好感达到2000（暧昧）	3		1	2	131	1310469	中央空调2	ui/task/icon_3.png					10001	{"pre_task_id":315001}	12002	{"limit":2000}	3	{570032:2}		9	2		1	-1
315003	1320470	4个精灵好感达到2000（暧昧）	3		1	2	132	1310470	中央空调3	ui/task/icon_3.png					10001	{"pre_task_id":315002}	12002	{"limit":2000}	4	{570032:3}		9	2		1	-1
315004	1320471	5个精灵好感达到2000（暧昧）	3		1	2	133	1310471	中央空调4	ui/task/icon_3.png					10001	{"pre_task_id":315003}	12002	{"limit":2000}	5	{570032:4}		9	2		1	-1
316001	1320472	2个精灵好感达到10000（亲密）	3		1	2	134	1310472	撩妹达人1	ui/task/icon_3.png					10001	{"pre_task_id":315004}	12002	{"limit":10000}	2	{570032:1}		9	2		1	-1
316002	1320473	3个精灵好感达到10000（亲密）	3		1	2	135	1310473	撩妹达人2	ui/task/icon_3.png					10001	{"pre_task_id":316001}	12002	{"limit":10000}	3	{570032:2}		9	2		1	-1
316003	1320474	4个精灵好感达到10000（亲密）	3		1	2	136	1310474	撩妹达人3	ui/task/icon_3.png					10001	{"pre_task_id":316002}	12002	{"limit":10000}	4	{570032:3}		9	2		1	-1
316004	1320475	5个精灵好感达到10000（亲密）	3		1	2	137	1310475	撩妹达人4	ui/task/icon_3.png					10001	{"pre_task_id":316003}	12002	{"limit":10000}	5	{570032:4}		9	2		1	-1
317001	1320476	拥有1个精灵	3		1	2	138	1310476	后宫之王1	ui/task/icon_6.png					10001	{"plvl":1}	2001		1	{570002:5}			2		1	-1
317002	1320477	拥有2个精灵	3		1	2	139	1310477	后宫之王2	ui/task/icon_6.png					10001	{"pre_task_id":317001}	2001		2	{570002:10}			2		1	-1
317003	1320478	拥有3个精灵	3		1	2	140	1310478	后宫之王3	ui/task/icon_6.png					10001	{"pre_task_id":317002}	2001		3	{570002:15}			2		1	-1
317004	1320479	拥有4个精灵	3		1	2	141	1310479	后宫之王4	ui/task/icon_6.png					10001	{"pre_task_id":317003}	2001		4	{570002:20}			2		1	-1
317005	1320480	拥有5个精灵	3		1	2	142	1310480	后宫之王5	ui/task/icon_6.png					10001	{"pre_task_id":317004}	2001		5	{570002:25}			2		1	-1
317006	1320481	拥有6个精灵	3		1	2	143	1310481	后宫之王6	ui/task/icon_6.png					10001	{"pre_task_id":317005}	2001		6	{570002:30}			2		1	-1
317007	1320482	拥有7个精灵	3		1	2	144	1310482	后宫之王7	ui/task/icon_6.png					10001	{"pre_task_id":317006}	2001		7	{570002:35}			2		1	-1
317008	1320483	拥有8个精灵	3		1	2	145	1310483	后宫之王8	ui/task/icon_6.png					10001	{"pre_task_id":317007}	2001		8	{570002:40}			2		1	-1
318001	1320484	3个精灵达到10级	3		1	2	146	1310484	战斗狂热者1	ui/task/icon_6.png					10001	{"plvl":1}	13003	{"limitLvl":10}	3	{510101:5}			2		1	-1
318002	1320485	3个精灵达到20级	3		1	2	147	1310485	战斗狂热者2	ui/task/icon_6.png					10001	{"pre_task_id":318001}	13003	{"limitLvl":20}	3	{510102:5}			2		1	-1
318003	1320486	3个精灵达到30级	3		1	2	148	1310486	战斗狂热者3	ui/task/icon_6.png					10001	{"pre_task_id":318002}	13003	{"limitLvl":30}	3	{510104:5}			2		1	-1
318004	1320487	3个精灵达到40级	3		1	2	149	1310487	战斗狂热者4	ui/task/icon_6.png					10001	{"pre_task_id":318003}	13003	{"limitLvl":40}	3	{510106:5}			2		1	-1
318005	1320488	3个精灵达到50级	3		1	2	150	1310488	战斗狂热者5	ui/task/icon_6.png					10001	{"pre_task_id":318004}	13003	{"limitLvl":50}	3	{510108:5}			2		1	-1
318006	1320489	3个精灵达到60级	3		1	2	151	1310489	战斗狂热者6	ui/task/icon_6.png					10001	{"pre_task_id":318005}	13003	{"limitLvl":60}	3	{510110:5}			2		1	-1
319001	1320490	累计获得20个绿色质点	3		1	2	152	1310490	初级强化1	ui/task/icon_7.png					10001	{"plvl":1}	2003	{"superType":2,"quality":2}	20	{570001:10}			2		1	-1
319002	1320491	累计获得50个绿色质点	3		1	2	153	1310491	初级强化2	ui/task/icon_7.png					10001	{"pre_task_id":319001}	2003	{"superType":2,"quality":2}	50	{570001:20}			2	319001	1	-1
319003	1320492	累计获得100个绿色质点	3		1	2	154	1310492	初级强化3	ui/task/icon_7.png					10001	{"pre_task_id":319002}	2003	{"superType":2,"quality":2}	100	{570001:50}			2	319002	1	-1
319004	1320493	累计获得250个绿色质点	3		1	2	155	1310493	初级强化4	ui/task/icon_7.png					10001	{"pre_task_id":319003}	2003	{"superType":2,"quality":2}	250	{570001:100}			2	319003	1	-1
319005	1320494	累计获得500个绿色质点	3		1	2	156	1310494	初级强化5	ui/task/icon_7.png					10001	{"pre_task_id":319004}	2003	{"superType":2,"quality":2}	500	{570001:200}			2	319004	1	-1
319006	1320495	累计获得1000个绿色质点	3		1	2	157	1310495	初级强化6	ui/task/icon_7.png					10001	{"pre_task_id":319005}	2003	{"superType":2,"quality":2}	1000	{570001:500}			2	319005	1	-1
320001	1320496	累计获得10个蓝色质点	3		1	2	158	1310496	中级强化1	ui/task/icon_7.png					10001	{"plvl":1}	2003	{"superType":2,"quality":3}	10	{570001:10}			2		1	-1
320002	1320497	累计获得25个蓝色质点	3		1	2	159	1310497	中级强化2	ui/task/icon_7.png					10001	{"pre_task_id":320001}	2003	{"superType":2,"quality":3}	25	{570001:20}			2	320001	1	-1
320003	1320498	累计获得50个蓝色质点	3		1	2	160	1310498	中级强化3	ui/task/icon_7.png					10001	{"pre_task_id":320002}	2003	{"superType":2,"quality":3}	50	{570001:50}			2	320002	1	-1
320004	1320499	累计获得125个蓝色质点	3		1	2	161	1310499	中级强化4	ui/task/icon_7.png					10001	{"pre_task_id":320003}	2003	{"superType":2,"quality":3}	125	{570001:100}			2	320003	1	-1
320005	1320500	累计获得250个蓝色质点	3		1	2	162	1310500	中级强化5	ui/task/icon_7.png					10001	{"pre_task_id":320004}	2003	{"superType":2,"quality":3}	250	{570001:200}			2	320004	1	-1
320006	1320501	累计获得500个蓝色质点	3		1	2	163	1310501	中级强化6	ui/task/icon_7.png					10001	{"pre_task_id":320005}	2003	{"superType":2,"quality":3}	500	{570001:500}			2	320005	1	-1
321001	1320502	累计获得5个紫色质点	3		1	2	164	1310502	高级强化1	ui/task/icon_7.png					10001	{"plvl":1}	2003	{"superType":2,"quality":4}	5	{570001:10}			2		1	-1
321002	1320503	累计获得10个紫色质点	3		1	2	165	1310503	高级强化2	ui/task/icon_7.png					10001	{"pre_task_id":321001}	2003	{"superType":2,"quality":4}	10	{570001:20}			2	321001	1	-1
321003	1320504	累计获得25个紫色质点	3		1	2	166	1310504	高级强化3	ui/task/icon_7.png					10001	{"pre_task_id":321002}	2003	{"superType":2,"quality":4}	25	{570001:50}			2	321002	1	-1
321004	1320505	累计获得50个紫色质点	3		1	2	167	1310505	高级强化4	ui/task/icon_7.png					10001	{"pre_task_id":321003}	2003	{"superType":2,"quality":4}	50	{570001:100}			2	321003	1	-1
321005	1320506	累计获得100个紫色质点	3		1	2	168	1310506	高级强化5	ui/task/icon_7.png					10001	{"pre_task_id":321004}	2003	{"superType":2,"quality":4}	100	{570001:200}			2	321004	1	-1
321006	1320507	累计获得250个紫色质点	3		1	2	169	1310507	高级强化6	ui/task/icon_7.png					10001	{"pre_task_id":321005}	2003	{"superType":2,"quality":4}	250	{570001:500}			2	321005	1	-1
322001	1320508	累计获得2个橙色质点	3		1	2	170	1310508	终极强化1	ui/task/icon_7.png					10001	{"plvl":1}	2003	{"superType":2,"quality":5}	2	{570001:10}			2		1	-1
322002	1320509	累计获得5个橙色质点	3		1	2	171	1310509	终极强化2	ui/task/icon_7.png					10001	{"pre_task_id":322001}	2003	{"superType":2,"quality":5}	5	{570001:20}			2	322001	1	-1
322003	1320510	累计获得10个橙色质点	3		1	2	172	1310510	终极强化3	ui/task/icon_7.png					10001	{"pre_task_id":322002}	2003	{"superType":2,"quality":5}	10	{570001:50}			2	322002	1	-1
322004	1320511	累计获得25个橙色质点	3		1	2	173	1310511	终极强化4	ui/task/icon_7.png					10001	{"pre_task_id":322003}	2003	{"superType":2,"quality":5}	25	{570001:100}			2	322003	1	-1
322005	1320512	累计获得50个橙色质点	3		1	2	174	1310512	终极强化5	ui/task/icon_7.png					10001	{"pre_task_id":322004}	2003	{"superType":2,"quality":5}	50	{570001:200}			2	322004	1	-1
322006	1320513	累计获得125个橙色质点	3		1	2	175	1310513	终极强化6	ui/task/icon_7.png					10001	{"pre_task_id":322005}	2003	{"superType":2,"quality":5}	125	{570001:500}			2	322005	1	-1
323001	1320514	累计获得1个红色质点	3		1	2	176	1310514	绝对武装1	ui/task/icon_7.png					10001	{"plvl":1}	2003	{"superType":2,"quality":6}	1	{570001:10}			2		1	-1
323002	1320515	累计获得2个红色质点	3		1	2	177	1310515	绝对武装2	ui/task/icon_7.png					10001	{"pre_task_id":323001}	2003	{"superType":2,"quality":6}	2	{570001:20}			2	323001	1	-1
323003	1320516	累计获得5个红色质点	3		1	2	178	1310516	绝对武装3	ui/task/icon_7.png					10001	{"pre_task_id":323002}	2003	{"superType":2,"quality":6}	5	{570001:50}			2	323002	1	-1
323004	1320517	累计获得10个红色质点	3		1	2	179	1310517	绝对武装4	ui/task/icon_7.png					10001	{"pre_task_id":323003}	2003	{"superType":2,"quality":6}	10	{570001:100}			2	323003	1	-1
323005	1320518	累计获得25个红色质点	3		1	2	180	1310518	绝对武装5	ui/task/icon_7.png					10001	{"pre_task_id":323004}	2003	{"superType":2,"quality":6}	25	{570001:200}			2	323004	1	-1
323006	1320519	累计获得50个红色质点	3		1	2	181	1310519	绝对武装6	ui/task/icon_7.png					10001	{"pre_task_id":323005}	2003	{"superType":2,"quality":6}	50	{570001:500}			2	323005	1	-1
324001	1320520	连续登陆2天	3		1	2	182	1310520	坚持不懈1	ui/task/icon_4.png					10001	{"plvl":1}	3002		2	{570033:1}			2		1	-1
324002	1320521	连续登陆7天	3		1	2	183	1310521	坚持不懈2	ui/task/icon_4.png					10001	{"pre_task_id":324001}	3002		7	{570033:3}			2	324001	1	-1
324003	1320522	连续登陆14天	3		1	2	184	1310522	坚持不懈3	ui/task/icon_4.png					10001	{"pre_task_id":324002}	3002		14	{570033:5}			2	324002	1	-1
324004	1320523	连续登陆30天	3		1	2	185	1310523	坚持不懈4	ui/task/icon_4.png					10001	{"pre_task_id":324003}	3002		30	{570033:10}			2	324003	1	-1
325001	1320524	累计打工2小时	3		1	2	186	1310524	我养你啊1	ui/task/icon_4.png					10001	{"plvl":1}	16004	{"timeUnit":4} 	2	{500001:10000}		9	2		1	-1
325002	1320525	累计打工5小时	3		1	2	187	1310525	我养你啊2	ui/task/icon_4.png					10001	{"pre_task_id":325001}	16004	{"timeUnit":4} 	5	{500001:20000}		9	2	325001	1	-1
325003	1320526	累计打工10小时	3		1	2	188	1310526	我养你啊3	ui/task/icon_4.png					10001	{"pre_task_id":325002}	16004	{"timeUnit":4} 	10	{500001:30000}		9	2	325002	1	-1
325004	1320527	累计打工30小时	3		1	2	189	1310527	我养你啊4	ui/task/icon_4.png					10001	{"pre_task_id":325003}	16004	{"timeUnit":4} 	30	{500001:50000}		9	2	325003	1	-1
325005	1320528	累计打工100小时	3		1	2	190	1310528	我养你啊5	ui/task/icon_4.png					10001	{"pre_task_id":325004}	16004	{"timeUnit":4} 	100	{500001:80000}		9	2	325004	1	-1
325006	1320529	累计打工250小时	3		1	2	191	1310529	我养你啊6	ui/task/icon_4.png					10001	{"pre_task_id":325005}	16004	{"timeUnit":4} 	250	{500001:120000}		9	2	325005	1	-1
325007	1320530	累计打工500小时	3		1	2	192	1310530	我养你啊7	ui/task/icon_4.png					10001	{"pre_task_id":325006}	16004	{"timeUnit":4} 	500	{500001:160000}		9	2	325006	1	-1
325008	1320531	累计打工1000小时	3		1	2	193	1310531	我养你啊8	ui/task/icon_4.png					10001	{"pre_task_id":325007}	16004	{"timeUnit":4} 	1000	{500001:200000}		9	2	325007	1	-1
326001	1320532	累计登陆3天	3		1	2	194	1310532	无脑签到1	ui/task/icon_4.png					10001	{"plvl":1}	3001		3	{500002:500}			2		1	-1
326002	1320533	累计登陆7天	3		1	2	195	1310533	无脑签到2	ui/task/icon_4.png					10001	{"pre_task_id":326001}	3001		7	{500002:1000}			2	326001	1	-1
326003	1320534	累计登陆15天	3		1	2	196	1310534	无脑签到3	ui/task/icon_4.png					10001	{"pre_task_id":326002}	3001		15	{500002:2000}			2	326002	1	-1
326004	1320535	累计登陆30天	3		1	2	197	1310535	无脑签到4	ui/task/icon_4.png					10001	{"pre_task_id":326003}	3001		30	{500002:3000}			2	326003	1	-1
326005	1320536	累计登陆90天	3		1	2	198	1310536	无脑签到5	ui/task/icon_4.png					10001	{"pre_task_id":326004}	3001		90	{500002:5000}			2	326004	1	-1
326006	1320537	累计登陆180天	3		1	2	199	1310537	无脑签到6	ui/task/icon_4.png					10001	{"pre_task_id":326005}	3001		180	{500002:8000}			2	326005	1	-1
326007	1320538	累计登陆365天	3		1	2	200	1310538	无脑签到7	ui/task/icon_4.png					10001	{"pre_task_id":326006}	3001		365	{500002:10000}			2	326006	1	-1
100000	1320539	十香生日送礼5次	8		2	2	201	1310539	打赏后宫	ui/task/icon_2.png					10001	{"plvl":1}	12004	{"roleId":101}	5	{500002:100,500001:100}			2		1	-1
100001	1320540	累计登录1天	8		1	2	202	1310540	累计登录1天	ui/task/icon_4.png					10001	{"plvl":1}	3001		1	{500002:200,500001:200}			2		1	-1
100002	1320541	累计登录2天	8		1	2	203	1310541	累计登录2天	ui/task/icon_4.png					10001	{"plvl":1}	3001		2	{500002:200,500001:200}			2		1	-1
100003	1320542	累计登录3天	8		1	2	204	1310542	累计登录3天	ui/task/icon_4.png					10001	{"plvl":1}	3001		3	{500002:200,500001:200}			2		1	-1
100004	1320543	累计登录4天	8		1	2	205	1310543	累计登录4天	ui/task/icon_4.png					10001	{"plvl":1}	3001		4	{500002:200,500001:200}			2		1	-1
100005	1320544	累计登录5天	8		1	2	206	1310544	累计登录5天	ui/task/icon_4.png					10001	{"plvl":1}	3001		5	{500002:200,500001:200}			2		1	-1
100006	1320545	累计登录6天	8		1	2	207	1310545	累计登录6天	ui/task/icon_4.png					10001	{"plvl":1}	3001		6	{500002:200,500001:200}			2		1	-1
100007	1320546	累计登录7天	8		1	2	208	1310546	累计登录7天	ui/task/icon_4.png					10001	{"plvl":1}	3001		7	{500002:200,500001:200}			2		1	-1
100008	1320547	获得十香生日主线结局的CG	8		1	2	209	1310547	十香生日主线结局-达成	ui/task/icon_2.png					10001	{"plvl":1}	2002	{"itemId":540045}	1	{500002:200,500001:300}			2		1	-1
100009	1320548	获得十香生日隐藏结局1的CG	8		1	2	210	1310548	十香生日隐藏结局1-达成	ui/task/icon_2.png					10001	{"plvl":1}	2002	{"itemId":540046}	1	{500002:200,500001:500}			2		1	-1
100010	1320549	获得十香生日隐藏结局2的CG	8		1	2	211	1310549	十香生日隐藏结局2-达成	ui/task/icon_2.png					10001	{"plvl":1}	2002	{"itemId":540047}	1	{500002:200,500001:500}			2		1	-1
80001	1320550	拥有10个质点	3		1	2	212	1310550	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2002	{"superType":2}	10	{500002:10}			2		0	-1
80002	1320551	拥有100个质点	3		1	2	213	1310551	测试任务	ui/task/icon_1.png					10001	{"plvl":1}	2002	{"superType":2}	100	{500002:10}			2		0	-1
