刷怪ID	关卡备注（策划看）	关卡备注（策划看）	怪物ID	朝向	怪池ID(怪池ID+怪池刷出怪物数量)	等级（通过skillEffect触发的怪物等级跟随召唤者）	波次	刷怪器类型(1-常规，即现有类型；2-循环，3-定时，4-极限)	刷怪轮数(以所有波次刷完为1轮)	定时(循环刷怪，极限刷怪的下一轮怪刷出的等待时间；定时刷怪刷出下一轮怪的间隔时间)	刷怪暂停条件类型(1-击杀能力检测，2-数量上限检测)	刷怪暂停条件类型参数(击杀能力检测填间隔时间，单位秒；数量上限检测填存活怪物数量上限)	刷怪位置（1随机刷新，2地图中心刷新，3地图左侧刷新，4地图右侧刷新）	是否预警	助战角色是否出现（0或不配时不刷新助战角色。1刷新助战角色）
312014		噩梦新3-1简单波4	2240-2210-2220-2230	2		21	1	1	1				1	0	1
															
312016		噩梦新3-2简单波1	1210-1210-1270-1280	2		21	1	1	1				1	0	
312017		噩梦新3-2简单波2	1260-1260-1220-1220	2		21	1	1	1				1	0	
312018		噩梦新3-2简单波3	1260-1260-1270-1210-1220	2		21	1	1	1				1	0	
312019		噩梦新3-2简单波4	1260-1270-1280-1220-1210	2		21	1	1	1				1	0	1
															
312020		噩梦新3-3简单波1	2240-2200-2200	2		21	1	1	1				1	0	
312021		噩梦新3-3简单波2	1260-1260-1220	2		21	1	1	1				1	0	
312022		噩梦新3-3简单波3	2210-2240-2220-2230	2		21	1	1	1				1	0	
312023		噩梦新3-3简单波4	2200-2200-2250-2250	2		21	1	1	1				1	0	
312024		噩梦新3-3简单波5	2240-2240-1220-1250	2		21	1	1	1				1	0	1
															
322011		噩梦3-4简单波1	1260-1260-1260-1220-1220-1250	2		22	1	1	1				1	0	
322012		噩梦3-4简单波2	2200-2200-2210-2230-2250-2250	2		22	1	1	1				1	0	
322013		噩梦3-4简单波3	2240-2240-2200-2200-1250-1260	2		22	1	1	1				1	0	1
															
322016		噩梦3-5简单波1	2200-2200-2250-2250-2200	2		22	1	1	1				1	0	
322017		噩梦3-5简单波2	2240-2240-2220-2220-2230	2		22	1	1	1				1	0	
322018		噩梦3-5简单波3	2210-2210-2230-2230-2230	2		22	1	1	1				1	0	1
322019		噩梦3-5简单波4	2240-2240-2200-2200-2250-2220	2		22	1	1	1				1	0	
															
322022		噩梦3-6简单波1	2200-2200-1260-1260	2		22	1	1	1				1	0	
322023		噩梦3-6简单波2	2230-2230-1250-1250	2		22	1	1	1				1	0	
322024		噩梦3-6简单波3	2240-2240-2230-1220-1020	2		22	1	1	1				1	0	
322025		噩梦3-6简单波4	1260-1260-1280-2200-2200	2		22	1	1	1				1	0	1
															
332011		噩梦3-7简单波1	2240-2240	2		23	1	1	1				1	0	
332012		噩梦3-7简单波2	1270-1220	2		23	1	1	1				1	0	
332013		噩梦3-7简单波3	2230-2230	2		23	1	1	1				1	0	
332014		噩梦3-7简单波4	2200-2210	2		23	1	1	1				1	0	
332015		噩梦3-7简单波5	1260-1260-1270	2		23	1	1	1				1	0	1
															
332016		噩梦3-8简单波1	2240-2240-2230-2220-2220-2220	2		23	1	1	1				1	0	
332017		噩梦3-8简单波2	2250-2250-2220-2210-2210-2210	2		23	1	1	1				1	0	
332018		噩梦3-8简单波3	2230-2230-2230-2220-2220-2220	2		23	1	1	1				1	0	1
															
332022		噩梦3-9简单波1	2240-2240-1220-1270-1270	2		23	1	1	1				1	0	
332023		噩梦3-9简单波2	2230-2230-2210-2210-2250	2		23	1	1	1				1	0	
332024		噩梦3-9简单波3	624501	2		23	1	1	1				1	0	1
															
410011	第四章简单模式	新4-1简单波1	1010-1010-2020-2020	2		18	1	1	1				1	0	
410012		新4-1简单波2	1060-1060-2000-2000	2		18	1	1	1				1	0	
410013		新4-1简单波3	2010-2010-2010-1050-1050	2		18	1	1	1				1	0	
410014		新4-1简单波4	2040-1010-1010-1050-1070	2		18	1	1	1				1	0	1
															
410015		新4-2简单波1	2000-2000-2000-2050-2050	2		18	1	1	1				1	0	
410016		新4-2简单波2	1010-1010-1070-1070-1070	4		18	1	1	1				1	0	
410017		新4-2简单波3	2060	2		18	1	1	1				1	1	1
															
410019		新4-4简单波1	2000-2000-2030-2030-2040	2		18	1	1	1				1	0	
410020		新4-4简单波2	2020-2020-2010-2010-2010	2		18	1	1	1				1	0	
410021		新4-4简单波3	1060-1060-1050-1050-1050	2		18	1	1	1				1	0	1
410022		新4-4简单波4	2040-2040-1060-1020-1020	2		18	1	1	1				1	0	
															
410023		新4-5简单波1	2010-2010-2020	2		18	1	1	1				1	0	
410024		新4-5简单波2	2030-2030-2030	4		18	1	1	1				1	0	
410025		新4-5简单波3	2040-1050-1050-1050	2		18	1	1	1				1	0	
410026		新4-5简单波4	2000-2000-2000-2050-2050	2-2-2-4-4		18	1	1	1				1	0	
410027		新4-5简单波5	2010-2010-1070-1070-1080	2-2-4-4-2		18	1	1	1				1	0	1
															
420011		新4-6简单波1	1060-1020-1020-1050	2		21	1	1	1				1	0	
420012		新4-6简单波2	1010-1010-1060-1060	2		21	1	1	1				1	0	
420013		新4-6简单波3	2000-2000-2030-2030	2		21	1	1	1				1	0	
420014		新4-6简单波4	2010-2010-1050-1020-1020	2		21	1	1	1				1	0	
420015		新4-6简单波5	2020-2020-1010-1010-1010	2		21	1	1	1				1	0	1
															
420016		新4-7简单波1	2000-2000-2000-2050-2010	2		21	1	1	1				1	0	
420017		新4-7简单波2	2010-2010-2020-2020-2010	4		21	1	1	1				1	0	
420018		新4-7简单波3	2000-2020-2010-2000-2020	2		21	1	1	1				1	0	1
420019		新4-7简单波4	2010-2010-2030-2030-2020-2020	4		21	1	1	1				1	0	
															
420020		新4-8简单波1	2010-2010-1020-1020-1050	2		21	1	1	1				1	0	
420021		新4-8简单波2	2030-2030-2030-1020-1020	2		21	1	1	1				1	0	
420022		新4-8简单波3	1060-1060-2020-2020-2020	2		21	1	1	1				1	0	
420023		新4-8简单波4	20001-1060-1060	2		21	1	1	1				1	1	1
															
420024		新F4-1简单波1	2000-2000	2		21	1	1	1				1	0	
420025		新F4-1简单波2	2020-2020-2010	2		21	1	1	1				1	0	
420026		新F4-1简单波3	2030-2030	2		21	1	1	1				1	0	
420027		新F4-1简单波4	2040-2000	2		21	1	1	1				1	0	
420028		新F4-1简单波5	2050-2010	2		21	1	1	1						
420029		新F4-1简单波6	2050-2020	2		21	1	1	1						1
															
420030		新F4-2简单波1	1010-1010-1020-1020-1050	2		21	1	1	1				1	0	
420031		新F4-2简单波2	1060-1060-1060-1020-1020	2		21	1	1	1				1	0	
420032		新F4-2简单波3	2000-2000-2020-2220	2		21	1	1	1				1	0	
420033		新F4-2简单波4	2010-2010-2020-2050	2		21	1	1	1				1	0	
420034		新F4-2简单波5	2000-2000-2040-2010	2		21	1	1	1				1	0	1
															
430011		新4-10简单波1	2010-2010-2020-2020	2		24	1	1	1				1	0	
430012		新4-10简单波2	2000-2000-2000-2000	2		24	1	1	1				1	0	
430013		新4-10简单波3	2010-2010-2030-2030	2		24	1	1	1				1	0	
430014		新4-10简单波4	2030-2030-2020-2020	2		24	1	1	1				1	0	
430015		新4-10简单波5	2000-2000-2010-2010-2030-2030	2		24	1	1	1				1	0	1
															
430016		新4-11简单波1	620402	2		24	1	1	1				1	0	1
															
430020		新4-12简单波1	2030-2000-2000	2		24	1	1	1				1	0	
430021		新4-12简单波2	2010-2010-2010-2020-2020	2		24	1	1	1				1	0	
430022		新4-12简单波3	2000-2000-2000-2010-2010	2		24	1	1	1				1	0	
430023		新4-12简单波4	620402	2		24	1	1	1				1	0	1
															
411011	第四章困难模式	困难s4l1波1	3100-3100-3100-3110	2		20	1	1	1				1	0	
411012		困难s4l1波2	3100-3100-3110-3150	2		20	1	1	1				1	0	
411013		困难s4l1波3	3100-3100-3100-3110-3130	4		20	1	1	1				1	0	
411014		困难s4l1波4	3100-3100-3100-3120-3130-3140	4		20	1	1	1				1	0	1
															
411015		困难s4l2波1	2100-2100-2100-2110	2		20	1	1	1				1	0	
411016		困难s4l2波2	2100-2100-2110-2150-2110	2		20	1	1	1				1	0	
411017		困难s4l2波3	2100-2100-2100-2110-2130	4		20	1	1	1				1	0	
411018		困难s4l2波4	2100-2100-2100-2120-2130-2140	4		20	1	1	1				1	0	1
															
411019		困难s4l3波1	1110-1110-1110-1120	2		20	1	1	1				1	0	
411020		困难s4l3波2	1110-1110-1120-1180	2		20	1	1	1				1	0	
411021		困难s4l3波3	1110-1110-1110-1120-1160	4		20	1	1	1				1	0	
411022		困难s4l3波4	1110-1110-1110-1150-1160-1170	4		20	1	1	1				1	0	1
															
411023		困难s4l4波1	3100-3100-3100-3150	2		20	1	1	1				1	0	
411024		困难s4l4波2	3100-3100-3100-3110	2		20	1	1	1				1	0	
411025		困难s4l4波3	3100-3100-3120-3130-3150	4		20	1	1	1				1	0	
411026		困难s4l4波4	3100-3100-3100-3110-3130-3150	4		20	1	1	1				1	0	1
															
411027		困难s4l5波1	1110-1110-1110-1180	2		20	1	1	1				1	0	
411028		困难s4l5波2	1110-1110-1110-1120	2		20	1	1	1				1	0	
411029		困难s4l5波3	1110-1110-1150-1160-1180	4		20	1	1	1				1	0	
411030		困难s4l5波4	1110-1110-1110-1120-1160-1180	4		20	1	1	1				1	0	1
															
411031		困难s4l6波1	2100-2100-2100-2150	2		23	1	1	1				1	0	
411032		困难s4l6波2	2100-2100-2100-2110	2		23	1	1	1				1	0	
411033		困难s4l6波3	2100-2100-2120-2130-2150	4		23	1	1	1				1	0	
411034		困难s4l6波4	2100-2100-2100-2110-2130-2150	4		23	1	1	1				1	0	1
															
411035		困难s4l7波1	1110-1110-1160	2		23	1	1	1				1	0	
411036		困难s4l7波2	1110-1110-1110-1150	2		23	1	1	1				1	0	
411037		困难s4l7波3	1110-1110-1110-1120-1170	4		23	1	1	1				1	0	
411038		困难s4l7波4	1110-1110-1150-1150-1160-1160-1180	4		23	1	1	1				1	0	1
															
411039		困难s4l8波1	2100-2100-2140	2		23	1	1	1				1	0	
411040		困难s4l8波2	2100-2100-2100-2120	2		23	1	1	1				1	0	
411041		困难s4l8波3	2100-2100-2100-2110-2130	4		23	1	1	1				1	0	
411042		困难s4l8波4	2100-2100-2100-2120-2130-2150-2150	4		23	1	1	1				1	0	1
															
411043		困难s4l9波1	2100-2100-2130	2		23	1	1	1				1	0	
411044		困难s4l9波2	2100-2100-2100-2120	2		23	1	1	1				1	0	
411045		困难s4l9波3	2100-2100-2100-2110-2140	4		23	1	1	1				1	0	
411046		困难s4l9波4	2100-2100-2120-2120-2130-2130-2150	4		23	1	1	1				1	0	1
															
411047		困难s4l10波1	3100-3100-3130	2		23	1	1	1				1	0	
411048		困难s4l10波2	3100-3100-3100-3120	2		23	1	1	1				1	0	
411049		困难s4l10波3	3100-3100-3100-3110-3140	4		23	1	1	1				1	0	
411050		困难s4l10波4	3100-3100-3120-3120-3130-3130-3150	4		23	1	1	1				1	0	1
															
411051		困难s4l11波1	1110-1110-1170	2		26	1	1	1				1	0	
411052		困难s4l11波2	1110-1110-1110-1150	2		26	1	1	1				1	0	
411053		困难s4l11波3	1110-1110-1110-1120-1160	4		26	1	1	1				1	0	
411054		困难s4l11波4	1110-1110-1110-1150-1160-1180-1180	4		26	1	1	1				1	0	1
															
411055		困难s4l12波1	1110-1110-1180	2		26	1	1	1				1	0	
411056		困难s4l12波2	1110-1110-1110-1120	2		26	1	1	1				1	0	
411057		困难s4l12波3	1110-1110-1110-1150-1180	4		26	1	1	1				1	0	
411058		困难s4l12波4	1110-1110-1110-1120-1160-1170-1170	4		26	1	1	1				1	0	1
															
411059		困难s4l13波1	2100-2100-2150	2		26	1	1	1				1	0	
411060		困难s4l13波2	2100-2100-2100-2110	2		26	1	1	1				1	0	
411061		困难s4l13波3	2100-2100-2100-2120-2150	4		26	1	1	1				1	0	
411062		困难s4l13波4	2100-2100-2100-2110-2130-2140-2140	4		26	1	1	1				1	0	1
															
411063		困难s4l14波1	3100-3100-3150	2		26	1	1	1				1	0	
411064		困难s4l14波2	3100-3100-3100-3110	2		26	1	1	1				1	0	
411065		困难s4l14波3	3100-3100-3100-3120-3150	4		26	1	1	1				1	0	
411066		困难s4l14波4	3100-3100-3100-3110-3130-3140-3140	4		26	1	1	1				1	0	1
															
411067		困难s4l15波1	2100-2100-2140	2		26	1	1	1				1	0	
411068		困难s4l15波2	2100-2100-2100-2120	2		26	1	1	1				1	0	
411069		困难s4l15波3	2100-2100-2100-2110-2130	4		26	1	1	1				1	0	
411070		困难s4l15波4	2100-2100-2100-2120-2130-2150-2150	4		26	1	1	1				1	0	1
															
412011	第四章噩梦模式	噩梦4-1简单波1	1260-1260-1260-1250-1250	2		25	1	1	1				1	0	
412012		噩梦4-1简单波2	1210-1210-1270-1270-1270	2		25	1	1	1				1	0	
412013		噩梦4-1简单波3	1260-1260-1210-1270-1250	2		25	1	1	1				1	0	
412014		噩梦4-1简单波4	1260-1260-1250-1250-1280	2		25	1	1	1				1	0	1
															
412016		噩梦4-2简单波1	2200-2200-2250-2250	2		25	1	1	1				1	0	
412017		噩梦4-2简单波2	2210-2210-2210-2250-2250	2		25	1	1	1				1	0	
412018		噩梦4-2简单波3	2240-2240-2200-2200-2230	2		25	1	1	1				1	0	
412019		噩梦4-2简单波4	2230-2230-2230-2210-2210-2210	2		25	1	1	1				1	0	1
															
412020		噩梦4-3简单波1	2240-2240-1270-1270-1220	2		25	1	1	1				1	0	
412021		噩梦4-3简单波2	2230-2230-2210-2210-2210	2		25	1	1	1				1	0	
412022		噩梦4-3简单波3	1260-1260-1250-1250-1280	2		25	1	1	1				1	0	1
412023		噩梦4-3简单波4	2250-2250-2210-2210	2		25	1	1	1				1	0	
412024		噩梦4-3简单波5	2240-2240-1250-1250	2		25	1	1	1				1	0	
															
422011		噩梦4-4简单波1	2240-2240-2200-2200	2		3	1	1	1				1	0	
422012		噩梦4-4简单波2	2230-2230-2230-2210-2210-2210	2		3	1	1	1				1	0	
422013		噩梦4-4简单波3	2200-2200-2200-2250-2250-2240	2		3	1	1	1				1	0	
422014		噩梦4-4简单波4	2240-2240-2230-2200-2200-2200	2		3	1	1	1				1	0	1
															
422016		噩梦4-5简单波1	2200-2200-2250-2250	2		3	1	1	1				1	0	
422017		噩梦4-5简单波2	2240-2240-2220-2220	2		3	1	1	1				1	0	
422018		噩梦4-5简单波3	2210-2210-2230-2230-2230	2		3	1	1	1				1	0	
422019		噩梦4-5简单波4	2240-2240-2200-2200-2250-2220	2		3	1	1	1				1	0	1
															
422022		噩梦4-6简单波1	2210-2210-1260-1260	2		3	1	1	1				1	0	
422023		噩梦4-6简单波2	2240-2240-1220-1250-2230	2		3	1	1	1				1	0	
422024		噩梦4-6简单波3	2230-2230-2230-1220-1050	2		3	1	1	1				1	0	
422025		噩梦4-6简单波4	1260-1260-1280-2220-2200	2		3	1	1	1				1	0	1
															
432011		噩梦4-7简单波1	1260-1260-1220-1250	2		27	1	1	1				1	0	
432012		噩梦4-7简单波2	1210-1210-1270-1280-1280	2		27	1	1	1				1	0	
432013		噩梦4-7简单波3	1260-1260-1260-1250-1220	2		27	1	1	1				1	0	
432014		噩梦4-7简单波4	1260-1270-1280-1210-1210-1210	2		27	1	1	1				1	0	1
															
432016		噩梦4-8简单波1	1210-1210-1280-1280-1260	2		27	1	1	1				1	0	
432017		噩梦4-8简单波2	1260-1260-1250-1250-1220	2		27	1	1	1				1	0	
432018		噩梦4-8简单波3	1260-1260-1220-1220-1260	2		27	1	1	1				1	0	1
432019		噩梦4-8简单波4	1260-1280-1220-1210	2		27	1	1	1				1	0	
432020		噩梦4-8简单波5	1260-1260-1250-1220	2		27	1	1	1				1	0	
															
432022		噩梦4-9简单波1	1260-1260-1250-1220	2		27	1	1	1				1	0	
432023		噩梦4-9简单波2	2240-2240-1220-1250-2230	2		27	1	1	1				1	0	
432024		噩梦4-9简单波3	1260-1280-1220-1210	2		27	1	1	1				1	0	
432025		噩梦4-9简单波4	2230-2230-2210-2210	2		27	1	1	1				1	0	
432026		噩梦4-9简单波5	2240-2240-2220-2220	2		27	1	1	1				1	0	1
															
442011		噩梦4-10简单波1	2240-2210	2		29	1	1	1				1	0	
442012		噩梦4-10简单波2	1260-1250	2		29	1	1	1				1	0	
442013		噩梦4-10简单波3	2230-2200	2		29	1	1	1				1	0	
442014		噩梦4-10简单波4	2250-1220	2		29	1	1	1				1	0	
442015		噩梦4-10简单波5	1280-2220	2		29	1	1	1				1	0	1
															
442017		噩梦4-11简单波1	2240-2240-2210-2210	2		29	1	1	1				1	0	
442018		噩梦4-11简单波2	2230-2230-2200-2200	2		29	1	1	1				1	0	
442019		噩梦4-11简单波3	2250-2240-2210-2200	2		29	1	1	1				1	0	
442020		噩梦4-11简单波4	2220-2220-2240-2230	2		29	1	1	1				1	0	
442021		噩梦4-11简单波5	2230-2230-2220-2220	2		29	1	1	1				1	0	1
															
442024		噩梦4-12简单波1	2220-2220-2240-2240-2250	2		29	1	1	1				1	0	
442025		噩梦4-12简单波2	2210-2210-2230-2230-2230	2		29	1	1	1				1	0	
442026		噩梦4-12简单波3	2260-2220-2220	2		29	1	1	1				1	0	1
															
510011	第五章简单	新5-1简单波1	2030-2030-2020-2020	2		27	1	1	1				1	0	
510012		新5-1简单波2	2040-2000-2000-2000	2		27	1	1	1				1	0	
510013		新5-1简单波3	2010-2010-2040-2020-2020	2		27	1	1	1				1	0	
510014		新5-1简单波4	2030-2030-2010-2010-2020	2		27	1	1	1				1	0	
510015		新5-1简单波4	2040-2050-2000-2000-2000	2		27	1	1	1				1	0	1
															
510016		新5-3简单波1	629301	2		27	1	1	1				1	0	1
															
510020		新5-5简单波1	1010-1010-2000-2000	2		27	1	1	1				1	0	
510021		新5-5简单波2	2010-2010-1050-1050	2		27	1	1	1				1	0	
510022		新5-5简单波3	1060-2020-2000-2000	2		27	1	1	1				1	0	
510023		新5-5简单波4	2040-2000-2000-2000	2		27	1	1	1				1	0	
510024		新5-5简单波5	2030-2030-1020-1020	2		27	1	1	1				1	0	
510025		新5-5简单波6	620402-1020-1020	2		27	1	1	1				1	0	1
															
520011		新5-6简单波1	1010-1010-1010-1020-1020	2		30	1	1	1				1	0	
520012		新5-6简单波2	1060-1060-1050-1050-1020	2		30	1	1	1				1	0	
520013		新5-6简单波3	1060-1060-1010-1010-1070	2		30	1	1	1				1	0	
520014		新5-6简单波4	1010-1010-1080-1080	2		30	1	1	1				1	0	
520015		新5-6简单波5	20001-1050-1050-1070	2		30	1	1	1				1	0	1
															
520016		新5-7简单波1	2000-2000-2000	2		30	1	1	1				1	0	
520017		新5-7简单波2	2000-2010-2020	2		30	1	1	1				1	0	
520018		新5-7简单波3	2040-2030	2		30	1	1	1				1	0	
520019		新5-7简单波4	2040-2040	2		30	1	1	1				1	0	
520020		新5-7简单波5	2030-2030	2		30	1	1	1				1	0	
520021		新5-7简单波6	2050-2050	2		30	1	1	1				1	0	1
															
520022		新5-9简单波1	2010-2010-2000-2000	2		30	1	1	1				1	0	
520023		新5-9简单波2	2030-2030-2020-2020	2		30	1	1	1				1	0	
520024		新5-9简单波3	2000-2000-2000-2030-2030	2		30	1	1	1				1	0	
520025		新5-9简单波4	2040-2040-2020-2010-2010	2		30	1	1	1				1	0	
520026		新5-9简单波5	2040-2040-2000-2000-2020-2020	2		30	1	1	1				1	0	1
															
530011		新5-10简单波1	1010-1010-1010-1070-1070	2		33	1	1	1				1	0	
530012		新5-10简单波2	1010-1010-1050-1020-1020	2		33	1	1	1				1	0	
530013		新5-10简单波3	1060-1060-1060-1020-1020	2		33	1	1	1				1	0	
530014		新5-10简单波4	1060-1050-1050-1070	2		33	1	1	1				1	0	
530015		新5-10简单波5	1060-1060-1020-1020-1020	2		33	1	1	1				1	0	1
															
530016		新5-11简单波1	1010-1010-1070-1070-1060	2		33	1	1	1				1	0	
530017		新5-11简单波2	1010-1010-1080-1080-1070	2		33	1	1	1				1	0	
530018		新5-11简单波3	1060-1060-1020-1020-1010	2		33	1	1	1				1	0	1
530019		新5-11简单波4	1060-1060-1050-1050	2		33	1	1	1				1	0	
530020		新5-11简单波5	1010-1060-1020-1070	2		33	1	1	1				1	0	
530021		新5-11简单波6	1010-1060-1050-1080	2		33	1	1	1				1	0	
															
530022		新5-13简单波1	3000-3000-3000-3000	2		33	1	1	1				1	0	
530023		新5-13简单波2	3000-3000-3000-3010-3010	2		33	1	1	1				1	0	
530024		新5-13简单波3	3000-3000-3000-3010-3010	2		33	1	1	1				1	0	
530025		新5-13简单波4	3030-3030-3030-3000-3000	2		33	1	1	1				1	0	
530026		新5-13简单波5	3030-3030-3030-3010-3010	2		33	1	1	1				1	0	1
															
530027		新5-14简单波1	640101	2		33	1	1	1				1	0	
530028		新5-14简单波2	3030-3030-3010-3010-3010	2		33	1	1	1				1	0	
530029		新5-14简单波3	640101	2		33	1	1	1				1	0	1
															
540011		新5-15简单波1	3000-3000-3010	2		35	1	1	1				1	0	
540012		新5-15简单波2	3010-3010-3000	2		35	1	1	1				1	0	
540013		新5-15简单波3	3020-3030	2		35	1	1	1				1	0	
540014		新5-15简单波4	3030-3010	2		35	1	1	1				1	0	
540015		新5-15简单波5	3010-3000	2		35	1	1	1				1	0	
540016		新5-15简单波6	3030-3030	2		35	1	1	1				1	0	1
															
540017		新5-17简单波1	3000-3000-3030-3030-3020	2		35	1	1	1				1	0	
540018		新5-17简单波2	3030-3030-3020-3020-3020	2		35	1	1	1				1	0	
540019		新5-17简单波3	3000-3000-3010-3010-3020-3020	2		35	1	1	1				1	0	
540020		新5-17简单波4	3030-3030-3010-3010-3020-3020	2		35	1	1	1				1	0	1
															
540021		新5-18简单波1	3030-3030-3020-3020-3020	2		35	1	1	1				1	0	
540022		新5-18简单波2	3000-3000-3000-3040-3040	2		35	1	1	1				1	0	
540023		新5-18简单波3	3000-3000-3040-3040-3010-3010	2		35	1	1	1				1	0	
540024		新5-18简单波4	3000-3000-3030-3030-3020-3020	2		35	1	1	1				1	0	1
															
540025		新5-19简单波1	3000-3000-3000-3050-3050	2		35	1	1	1				1	0	
540026		新5-19简单波2	3020-3020-3000-3000-3050-3050	2		35	1	1	1				1	0	
540027		新5-19简单波3	3020-3020-3050-3050	2		35	1	1	1				1	0	
540028		新5-19简单波3	3060	2		35	1	1	1				1	0	1
															
511011	第五章困难	困难s5l1波1	1110-1110-1110-1120	2		30	1	1	1				1	0	
511012		困难s5l1波2	1110-1110-1150-1170	2		30	1	1	1				1	0	
511013		困难s5l1波3	1110-1110-1120-1120-1160	4		30	1	1	1				1	0	
511014		困难s5l1波4	1110-1110-1120-1120-1160-1170	4		30	1	1	1				1	0	1
															
511015		困难s5l2波1	3100-3100-3100-3110	2		30	1	1	1				1	0	
511016		困难s5l2波2	3100-3100-3110-3140	2		30	1	1	1				1	0	
511017		困难s5l2波3	3100-3100-3120-3120	4		30	1	1	1				1	0	
511018		困难s5l2波4	3100-3100-3120-3120-3130-3140	4		30	1	1	1				1	0	1
															
511019		困难s5l3波1	1110-1110-1120	2		30	1	1	1				1	0	
511020		困难s5l3波2	1110-1110-1150-1150	2		30	1	1	1				1	0	
511021		困难s5l3波3	1110-1110-1150-1180	4		30	1	1	1				1	0	
511022		困难s5l3波4	1110-1110-1120-1150-1160-1180	4		30	1	1	1				1	0	1
															
511023		困难s5l4波1	2100-2100	2		30	1	1	1				1	0	
511024		困难s5l4波2	2100-2100-2100	2		30	1	1	1				1	0	
511025		困难s5l4波3	2120-2130-2150	4		30	1	1	1				1	0	
511026		困难s5l4波4	2110-2130-2150	4		30	1	1	1				1	0	1
															
511027		困难s5l5波1	2100-2100-2100-2110	2		30	1	1	1				1	0	
511028		困难s5l5波2	2100-2100-2110-2150	2		30	1	1	1				1	0	
511029		困难s5l5波3	2100-2100-2100-2110-2130	4		30	1	1	1				1	0	
511030		困难s5l5波4	2100-2100-2100-2120-2130-2140	4		30	1	1	1				1	0	1
															
511031		困难s5l6波1	3100-3100-3100-3110	2		33	1	1	1				1	0	
511032		困难s5l6波2	3100-3100-3120-3140	2		33	1	1	1				1	0	
511033		困难s5l6波3	3100-3100-3110-3110-3130	4		33	1	1	1				1	0	
511034		困难s5l6波4	3100-3100-3110-3110-3130-3140	4		33	1	1	1				1	0	1
															
511035		困难s5l7波1	2100-2100-2100-2110	2		33	1	1	1				1	0	
511036		困难s5l7波2	2100-2100-2120-2140-2110	2		33	1	1	1				1	0	
511037		困难s5l7波3	2100-2100-2110-2110-2130	4		33	1	1	1				1	0	
511038		困难s5l7波4	2100-2100-2110-2110-2130-2140	4		33	1	1	1				1	0	1
															
511039		困难s5l8波1	2100-2100-2100-2110	2		33	1	1	1				1	0	
511040		困难s5l8波2	2100-2100-2110-2150	2		33	1	1	1				1	0	
511041		困难s5l8波3	2100-2100-2100-2110-2130	4		33	1	1	1				1	0	
511042		困难s5l8波4	2100-2100-2100-2120-2130-2140	4		33	1	1	1				1	0	1
															
511043		困难s5l9波1	1110-1110-1110-1150-1170	2		33	1	1	1				1	0	
511044		困难s5l9波2	1110-1110-1120-1180-1160	2		33	1	1	1				1	0	
511045		困难s5l9波3	1110-1110-1110-1150-1170	4		33	1	1	1				1	0	1
511046		困难s5l9波4	1110-1110-1110-1160-1180	4		33	1	1	1				1	0	
															
511047		困难s5l10波1	1110-1110-1110-1180	2		33	1	1	1				1	0	
511048		困难s5l10波2	1110-1110-1110-1120	2		33	1	1	1				1	0	
511049		困难s5l10波3	1110-1110-1150-1160-1180	4		33	1	1	1				1	0	
